jelly_id,frame_idx,x_center,y_center,width,height,marked,nb_pixels
83,141,2114.37,2071.44,18.91,16.33,0,308.76
1,142,2227.02,1685.76,15.88,19.11,0,303.49
2,142,3270.93,1869.96,19.58,18.59,0,363.89
5,142,3660.18,1496.55,15.16,12.93,0,195.97
10,142,1434.42,2129.11,17.54,15.42,0,270.5
4,142,2427.16,1730.73,23.82,24.48,0,582.99
25,142,2740.66,1306.54,14.72,12.55,0,184.73
29,142,2056.83,667.51,30.36,21.81,0,662.0
75,142,1120.27,2128.51,16.93,17.82,0,301.77
44,142,2109.6,2072.88,15.87,16.08,0,255.21
65,142,741.07,2117.64,15.51,16.88,0,261.81
83,142,2114.77,2072.49,18.79,16.24,0,305.13
1,143,2228.08,1684.68,15.48,18.6,0,287.91
2,143,3273.61,1873.42,19.99,19.17,0,383.18
5,143,3663.07,1497.96,15.02,12.67,0,190.28
10,143,1434.81,2130.38,17.61,15.54,0,273.64
4,143,2426.17,1731.25,23.04,23.98,0,552.7
25,143,2742.95,1307.71,14.66,12.43,0,182.22
29,143,2055.45,667.66,30.65,22.08,0,676.63
75,143,1122.74,2126.79,16.44,17.23,0,283.18
65,143,740.7,2116.58,15.42,16.74,0,258.2
83,143,2115.16,2073.85,18.95,16.42,0,311.1
1,144,2229.0,1682.76,15.4,18.58,0,286.1
2,144,3275.99,1875.33,19.0,18.18,0,345.41
5,144,3666.16,1499.71,15.65,13.1,0,205.0
10,144,1434.38,2130.97,17.69,15.77,0,278.85
4,144,2425.08,1731.89,23.07,24.35,0,561.71
25,144,2745.2,1309.34,14.54,12.26,0,178.22
29,144,2053.77,668.14,30.39,21.97,0,667.83
75,144,1124.92,2125.78,16.81,17.55,0,294.94
65,144,740.04,2115.81,15.43,16.71,0,257.95
83,144,2115.36,2075.13,19.14,16.64,0,318.53
1,145,2229.64,1681.15,15.33,18.39,0,281.96
2,145,3277.77,1876.71,18.24,17.33,0,316.18
5,145,3669.11,1502.01,16.25,13.5,0,219.31
10,145,1434.18,2131.09,17.68,15.94,0,281.9
4,145,2424.32,1733.6,22.75,24.41,0,555.41
25,145,2747.16,1310.81,15.22,12.79,0,194.59
29,145,2051.55,668.83,29.58,21.37,0,632.2
65,145,739.34,2114.31,15.55,16.85,0,261.92
83,145,2115.4,2076.34,19.23,16.8,0,323.01
1,146,2230.24,1679.03,14.85,17.6,0,261.41
2,146,3280.03,1878.22,17.73,16.76,0,297.08
5,146,3673.52,1504.22,16.13,13.03,0,210.28
10,146,1434.55,2131.12,17.66,16.11,0,284.39
4,146,2424.08,1735.95,22.84,24.9,0,568.75
25,146,2749.23,1312.25,15.55,12.99,0,202.06
29,146,2049.84,669.3,28.83,20.71,0,597.07
65,146,738.59,2112.31,14.94,16.1,0,240.51
83,146,2115.34,2077.53,18.96,16.63,0,315.27
75,146,1130.59,2124.19,16.42,16.9,0,277.63
1,147,2230.99,1676.49,14.87,17.58,0,261.32
2,147,3281.62,1879.63,17.74,16.67,0,295.82
5,147,3675.95,1505.21,16.0,12.81,0,204.92
10,147,1435.4,2131.31,17.65,16.3,0,287.65
4,147,2424.41,1738.01,22.34,24.66,0,550.98
25,147,2751.09,1313.29,15.68,13.07,0,204.97
29,147,2048.24,669.33,29.38,21.12,0,620.51
65,147,739.1,2110.49,14.81,15.83,0,234.58
83,147,2115.76,2078.37,18.17,16.02,0,291.25
75,147,1132.52,2123.28,16.37,16.78,0,274.81
1,148,2231.93,1674.19,14.95,17.69,0,264.52
2,148,3283.75,1881.63,17.62,16.47,0,290.16
5,148,3678.0,1505.75,16.12,12.87,0,207.45
10,148,1436.16,2131.83,18.3,17.09,0,312.83
4,148,2424.32,1739.52,22.25,24.92,0,554.39
25,148,2753.26,1313.89,15.49,12.88,0,199.49
29,148,2046.72,669.41,29.79,21.43,0,638.36
65,148,739.53,2109.19,14.33,15.26,0,218.73
83,148,2115.75,2079.09,18.54,16.47,0,305.4
75,148,1134.02,2122.09,16.54,16.86,0,278.87
1,149,2233.54,1673.59,15.14,17.98,0,272.23
2,149,3285.96,1883.47,17.98,16.66,0,299.64
5,149,3679.95,1506.74,16.7,13.34,0,222.74
10,149,1436.59,2132.08,18.42,17.34,0,319.55
4,149,2424.07,1740.25,22.05,25.14,0,554.24
25,149,2755.57,1314.69,15.6,12.96,0,202.19
29,149,2044.85,669.29,29.77,21.39,0,636.79
65,149,740.77,2107.8,14.49,15.33,0,222.23
83,149,2116.0,2079.97,18.28,16.39,0,299.62
75,149,1136.25,2120.46,16.37,16.76,0,274.5
1,150,2235.09,1673.08,15.31,18.1,0,277.11
2,150,3289.06,1884.93,18.26,16.63,0,303.59
5,150,3682.51,1507.56,17.42,14.01,0,244.06
10,150,1437.27,2132.41,18.66,17.56,0,327.71
4,150,2423.83,1740.56,21.89,25.35,0,554.95
29,150,2043.37,669.52,29.41,21.05,0,618.95
65,150,741.56,2106.51,14.51,15.19,0,220.42
83,150,2116.34,2080.7,17.85,16.2,0,289.12
75,150,1138.89,2118.43,16.28,16.69,0,271.7
1,151,2236.64,1671.94,15.42,18.08,0,278.74
2,151,3290.85,1886.18,18.42,16.71,0,307.84
5,151,3685.62,1508.25,18.53,15.11,0,280.15
10,151,1437.76,2132.45,19.19,18.05,0,346.41
4,151,2424.77,1741.76,22.03,25.62,0,564.22
65,151,741.88,2104.84,14.91,15.51,0,231.13
83,151,2116.87,2081.42,17.79,16.43,0,292.29
75,151,1142.02,2116.61,16.61,17.1,0,284.01
1,152,2237.45,1669.07,15.73,18.52,0,291.23
2,152,3293.24,1887.35,18.2,16.38,0,298.15
5,152,3689.64,1508.98,19.91,16.52,0,328.92
10,152,1438.2,2132.42,19.75,18.55,0,366.41
4,152,2425.22,1742.86,22.1,25.85,0,571.33
65,152,742.33,2103.8,15.28,15.9,0,242.95
83,152,2117.35,2082.09,17.38,16.4,0,285.18
75,152,1145.26,2115.26,16.73,17.36,0,290.42
25,152,2763.75,1316.24,18.16,15.34,0,278.57
29,152,2040.77,670.6,29.72,21.28,0,632.4
1,153,2238.07,1666.49,15.95,18.92,0,301.83
2,153,3295.44,1888.44,18.34,16.37,0,300.34
5,153,3692.98,1509.55,20.98,17.7,0,371.29
10,153,1441.15,2132.3,19.87,18.74,0,372.49
4,153,2425.8,1744.87,21.57,25.43,0,548.38
65,153,742.81,2102.75,16.57,17.41,0,288.51
83,153,2118.03,2082.65,16.96,16.4,0,278.07
75,153,1148.1,2114.36,17.5,18.32,0,320.63
25,153,2766.25,1316.83,19.2,16.63,0,319.16
29,153,2040.01,670.98,29.52,21.16,0,624.63
1,154,2239.23,1664.38,16.0,18.97,0,303.46
2,154,3298.0,1889.23,18.45,16.43,0,303.04
5,154,3695.01,1513.34,21.5,18.22,0,391.77
10,154,1442.67,2132.16,19.85,18.92,0,375.63
4,154,2426.27,1746.07,21.14,25.17,0,532.2
83,154,2118.52,2083.15,16.96,16.76,0,284.26
75,154,1150.2,2113.5,18.94,19.79,0,374.79
25,154,2768.43,1317.03,19.28,17.11,0,329.85
29,154,2039.02,671.3,29.08,20.86,0,606.63
1,155,2240.29,1662.32,16.2,19.23,0,311.59
2,155,3300.19,1889.81,18.21,16.09,0,293.02
5,155,3698.57,1514.87,21.33,18.33,0,390.96
10,155,1443.51,2131.55,19.78,19.13,0,378.48
4,155,2426.86,1746.89,21.12,25.55,0,539.57
83,155,2118.97,2083.22,16.61,16.77,0,278.56
75,155,1154.11,2110.34,18.31,19.08,0,349.29
29,155,2037.48,671.07,29.5,21.14,0,623.61
65,155,742.53,2097.67,15.43,15.48,0,238.83
1,156,2241.88,1660.76,16.52,19.63,0,324.32
2,156,3302.78,1891.05,18.66,16.42,0,306.42
5,156,3701.65,1515.65,20.55,17.89,0,367.63
10,156,1444.67,2131.59,19.86,19.62,0,389.66
4,156,2427.18,1747.92,20.93,25.61,0,535.93
83,156,2120.09,2083.37,16.24,16.7,0,271.19
75,156,1156.47,2108.03,17.24,17.94,0,309.29
29,156,2036.11,670.74,29.22,20.82,0,608.3
65,156,745.17,2095.27,15.79,15.41,0,243.35
1,157,2242.84,1659.39,16.82,20.14,0,338.71
2,157,3305.42,1891.85,18.97,16.65,0,315.72
5,157,3704.51,1516.12,19.62,17.26,0,338.57
10,157,1445.4,2131.77,19.48,19.62,0,382.06
4,157,2427.52,1748.39,20.9,25.72,0,537.54
83,157,2120.76,2083.69,16.24,16.99,0,275.97
75,157,1158.87,2105.81,16.45,17.05,0,280.43
29,157,2034.27,670.06,29.42,20.89,0,614.6
65,157,746.07,2093.63,15.82,15.02,0,237.59
25,157,2776.02,1317.4,19.46,17.78,0,345.91
1,158,2244.06,1657.94,16.72,20.11,0,336.33
2,158,3308.08,1892.79,19.32,16.99,0,328.22
5,158,3708.22,1516.61,18.43,16.25,0,299.61
10,158,1446.36,2132.0,19.6,20.02,0,392.29
4,158,2427.82,1748.77,20.92,25.88,0,541.35
83,158,2121.38,2084.39,15.89,16.97,0,269.67
75,158,1161.34,2103.5,16.49,17.14,0,282.64
29,158,2032.63,669.7,31.15,22.23,0,692.38
65,158,746.48,2092.15,16.41,15.33,0,251.46
1,159,2245.19,1655.24,17.25,21.02,0,362.61
2,159,3310.45,1893.62,20.6,18.16,0,374.05
5,159,3712.22,1517.13,17.19,15.08,0,259.28
10,159,1447.42,2132.55,19.46,20.18,0,392.81
83,159,2122.21,2085.09,16.33,17.85,0,291.61
75,159,1164.29,2101.86,16.33,16.97,0,277.1
29,159,2031.82,670.26,30.06,21.39,0,642.85
65,159,746.64,2091.34,17.33,16.06,0,278.29
1,160,2245.59,1653.4,16.43,20.0,0,328.67
2,160,3313.61,1894.17,21.5,19.12,0,411.14
5,160,3715.46,1517.5,16.25,14.15,0,229.89
10,160,1448.18,2133.11,18.89,19.86,0,375.1
83,160,2122.9,2085.73,16.94,18.95,0,320.92
75,160,1166.91,2100.83,16.77,17.51,0,293.66
29,160,2030.75,671.02,29.62,21.05,0,623.38
65,160,746.65,2090.79,18.3,16.91,0,309.46
1,161,2245.39,1651.01,16.08,19.51,0,313.68
2,161,3316.18,1897.21,21.69,19.44,0,421.5
5,161,3717.96,1517.96,15.53,13.12,0,203.84
10,161,1448.45,2134.0,19.34,20.7,0,400.41
83,161,2123.25,2086.16,17.12,19.77,0,338.47
75,161,1169.19,2099.9,16.25,17.01,0,276.5
29,161,2029.32,671.72,29.72,21.09,0,626.74
65,161,746.33,2090.35,19.28,17.78,0,342.8
44,161,2123.16,2089.9,18.13,20.22,0,366.54
1,162,2245.73,1649.17,15.66,18.86,0,295.39
2,162,3318.39,1899.0,20.4,18.29,0,373.1
5,162,3721.99,1518.95,15.26,12.52,0,190.97
10,162,1448.76,2134.55,19.53,21.25,0,414.97
75,162,1171.6,2098.87,16.85,17.79,0,299.7
29,162,2027.46,672.65,30.25,21.63,0,654.43
44,162,2123.89,2090.42,16.87,19.91,0,335.89
1,163,2246.83,1648.47,15.36,18.18,0,279.3
2,163,3321.21,1900.1,19.18,17.15,0,329.06
5,163,3725.04,1520.14,15.35,12.46,0,191.21
75,163,1173.53,2097.35,16.6,17.3,0,287.11
29,163,2025.86,672.92,30.5,21.98,0,670.31
44,163,2124.61,2090.66,16.05,19.61,0,314.69
25,163,2791.4,1324.73,15.69,14.33,0,224.79
1,164,2247.91,1647.7,15.29,17.81,0,272.22
2,164,3323.86,1901.68,18.76,16.63,0,311.9
5,164,3728.77,1521.23,15.26,12.22,0,186.47
75,164,1174.64,2096.29,16.7,17.03,0,284.27
29,164,2024.75,673.12,30.61,22.26,0,681.49
44,164,2125.22,2091.39,14.58,18.22,0,265.67
25,164,2794.43,1325.77,14.4,12.86,0,185.27
10,164,1450.08,2136.82,19.38,21.43,0,415.43
1,165,2248.6,1646.63,15.41,17.7,0,272.76
2,165,3326.81,1903.18,18.49,16.29,0,301.26
5,165,3732.49,1522.07,16.03,12.7,0,203.62
75,165,1178.11,2094.87,16.93,17.09,0,289.23
29,165,2022.91,673.18,30.72,22.42,0,688.88
44,165,2125.79,2092.22,13.4,16.8,0,225.04
25,165,2797.5,1326.81,13.9,12.05,0,167.61
10,165,1450.85,2138.13,18.59,20.83,0,387.11
4,165,2432.89,1760.48,20.28,25.3,0,513.1
65,165,746.24,2084.09,17.84,16.15,0,288.03
1,166,2249.16,1644.88,15.21,17.2,0,261.55
2,166,3329.83,1904.96,18.98,16.64,0,315.77
5,166,3735.92,1522.58,15.78,12.41,0,195.8
75,166,1179.95,2093.26,17.27,17.5,0,302.38
29,166,2020.92,673.18,30.63,22.45,0,687.56
44,166,2126.6,2093.57,13.22,16.7,0,220.79
10,166,1451.22,2139.43,18.64,21.16,0,394.46
4,166,2433.74,1762.61,20.28,25.47,0,516.67
1,167,2249.58,1643.02,15.06,16.68,0,251.28
2,167,3332.89,1906.32,18.55,16.17,0,299.94
5,167,3739.63,1524.06,15.68,12.18,0,190.94
75,167,1182.49,2091.55,16.93,17.31,0,293.13
29,167,2019.46,674.18,29.49,21.58,0,636.33
44,167,2127.38,2094.88,13.28,16.92,0,224.68
10,167,1451.79,2140.76,18.26,20.91,0,381.89
4,167,2434.88,1764.69,20.18,25.44,0,513.18
65,167,743.1,2082.77,16.86,14.74,0,248.55
1,168,2250.22,1641.14,14.99,16.16,0,242.27
2,168,3335.28,1907.54,19.03,16.3,0,310.24
5,168,3745.14,1525.56,16.27,12.38,0,201.34
75,168,1185.12,2090.67,17.22,17.81,0,306.74
29,168,2018.88,674.69,29.4,21.49,0,631.79
44,168,2127.93,2096.36,12.92,16.57,0,214.09
65,168,742.2,2081.83,15.93,13.38,0,213.16
25,168,2804.89,1327.5,14.11,11.75,0,165.85
1,169,2250.59,1639.37,15.22,16.0,0,243.42
2,169,3338.64,1908.8,19.17,16.37,0,313.92
5,169,3748.42,1526.54,16.72,12.73,0,212.93
75,169,1187.74,2090.16,17.58,18.43,0,323.97
29,169,2017.79,675.16,29.1,21.31,0,620.14
44,169,2128.4,2097.5,12.77,16.45,0,210.12
10,169,1452.45,2141.73,17.54,20.17,0,353.72
4,169,2437.36,1768.19,19.87,24.93,0,495.19
1,170,2251.18,1638.39,15.81,16.28,0,257.33
2,170,3341.84,1909.83,18.73,15.89,0,297.67
5,170,3751.86,1527.49,16.24,12.31,0,199.88
75,170,1190.2,2089.87,17.75,18.94,0,336.07
29,170,2016.78,675.61,29.5,21.65,0,638.61
44,170,2129.28,2098.44,12.83,16.6,0,212.95
10,170,1453.21,2142.26,17.19,19.82,0,340.68
65,170,741.65,2079.86,16.77,13.83,0,231.87
1,171,2252.04,1637.59,16.15,16.23,0,262.11
2,171,3345.06,1911.9,19.15,16.2,0,310.33
5,171,3755.75,1528.7,16.44,12.38,0,203.54
75,171,1192.29,2089.36,18.43,20.03,0,369.08
29,171,2014.95,676.05,29.5,21.66,0,639.01
44,171,2129.94,2099.81,12.91,16.79,0,216.78
10,171,1454.35,2143.46,16.77,19.46,0,326.37
65,171,741.49,2079.1,16.82,13.6,0,228.79
25,171,2815.58,1329.86,14.06,11.48,0,161.38
4,171,2440.34,1771.67,20.11,25.38,0,510.44
1,172,2253.07,1636.99,16.19,15.87,0,256.95
2,172,3348.7,1913.76,18.96,15.93,0,302.1
5,172,3760.26,1529.45,16.55,12.4,0,205.16
75,172,1194.44,2086.62,17.93,19.74,0,353.88
29,172,2013.8,676.3,29.57,21.69,0,641.43
44,172,2130.53,2101.51,12.76,16.54,0,210.97
25,172,2819.27,1330.83,14.63,11.72,0,171.52
4,172,2442.05,1773.6,20.08,25.41,0,510.08
1,173,2253.73,1636.4,16.92,16.34,0,276.54
2,173,3352.78,1915.55,19.19,16.03,0,307.67
5,173,3764.09,1530.53,16.53,12.33,0,203.84
75,173,1196.23,2085.25,17.13,18.96,0,324.74
29,173,2012.44,677.09,29.34,21.53,0,631.63
44,173,2131.57,2103.36,13.04,16.92,0,220.75
10,173,1456.48,2147.19,16.63,19.41,0,322.86
65,173,741.88,2078.2,17.41,13.78,0,239.88
1,174,2254.25,1635.7,17.07,16.16,0,275.92
2,174,3356.92,1917.04,20.62,17.34,0,357.65
5,174,3769.08,1532.12,17.2,12.83,0,220.63
75,174,1198.02,2083.67,16.27,17.52,0,285.06
29,174,2011.89,678.23,30.4,22.45,0,682.56
44,174,2132.75,2105.07,12.46,16.1,0,200.65
10,174,1457.15,2149.35,16.45,19.26,0,316.83
65,174,741.59,2078.4,16.52,12.74,0,210.42
25,174,2826.04,1331.46,14.95,11.81,0,176.44
4,174,2445.46,1778.02,19.99,25.23,0,504.4
1,175,2254.76,1635.08,18.08,16.84,0,304.39
2,175,3360.8,1917.7,21.48,18.1,0,388.77
5,175,3774.03,1533.47,17.04,12.67,0,216.01
75,175,1202.18,2082.65,16.45,17.56,0,288.74
29,175,2011.03,678.7,30.34,22.48,0,682.3
44,175,2133.64,2107.27,12.55,16.21,0,203.56
10,175,1457.47,2150.36,16.54,19.27,0,318.74
4,175,2446.66,1780.29,19.56,24.33,0,475.91
1,176,2254.92,1634.75,18.85,17.36,0,327.28
2,176,3363.7,1918.51,22.82,19.6,0,447.28
5,176,3778.23,1534.82,17.28,12.58,0,217.43
75,176,1204.57,2082.42,16.28,17.45,0,284.12
29,176,2009.98,679.3,29.58,21.89,0,647.41
44,176,2134.19,2109.04,12.86,16.69,0,214.53
10,176,1457.35,2150.93,15.98,18.14,0,289.78
4,176,2448.73,1782.49,19.68,24.14,0,475.18
65,176,740.8,2077.79,17.95,13.9,0,249.41
1,177,2254.8,1634.26,19.96,18.35,0,366.29
2,177,3367.03,1921.77,21.82,18.86,0,411.47
5,177,3782.7,1533.97,21.45,16.1,0,345.35
75,177,1206.72,2082.42,16.11,17.36,0,279.6
29,177,2008.29,680.06,29.13,21.53,0,627.01
44,177,2134.98,2110.38,12.82,16.73,0,214.45
10,177,1457.65,2151.4,15.43,17.19,0,265.32
4,177,2450.49,1784.66,19.98,24.33,0,486.09
65,177,739.73,2077.69,17.31,13.39,0,231.79
25,177,2835.81,1333.35,14.59,11.29,0,164.66
1,178,2254.67,1633.75,21.04,19.44,0,408.92
2,178,3370.93,1923.93,20.24,17.41,0,352.49
75,178,1208.15,2081.75,16.25,17.63,0,286.49
29,178,2006.69,680.57,29.03,21.39,0,621.06
44,178,2135.12,2111.89,12.72,16.58,0,210.93
10,178,1458.2,2151.98,14.64,16.04,0,234.83
65,178,738.66,2076.62,17.05,13.15,0,224.16
1,179,2254.49,1630.68,20.77,19.21,0,399.02
2,179,3374.05,1925.43,19.32,16.51,0,318.95
75,179,1209.16,2080.13,16.54,18.05,0,298.49
29,179,2004.9,680.53,28.47,20.93,0,595.86
44,179,2135.5,2113.6,12.74,16.74,0,213.28
10,179,1458.49,2152.94,13.35,14.12,0,188.48
65,179,737.31,2075.69,16.9,12.92,0,218.28
5,179,3789.93,1538.74,21.66,16.47,0,356.81
4,179,2453.05,1788.55,19.3,23.08,0,445.36
25,179,2841.98,1334.7,15.13,11.59,0,175.41
1,180,2254.53,1629.57,20.79,19.24,0,400.12
2,180,3377.8,1927.19,19.29,16.44,0,317.22
75,180,1210.85,2078.17,16.34,17.9,0,292.5
29,180,2003.58,680.91,28.94,21.25,0,615.0
44,180,2136.4,2115.77,12.93,17.04,0,220.35
5,180,3795.04,1539.93,20.94,16.22,0,339.71
4,180,2454.46,1790.3,19.36,22.74,0,440.26
25,180,2845.11,1335.05,14.98,11.41,0,170.9
1,181,2254.5,1629.0,20.46,18.9,0,386.67
2,181,3381.39,1928.46,19.33,16.39,0,316.91
75,181,1212.23,2076.76,16.23,17.85,0,289.84
29,181,2001.65,681.53,28.88,21.18,0,611.79
44,181,2136.93,2117.71,12.62,16.65,0,210.12
5,181,3800.49,1540.64,19.78,15.53,0,307.33
4,181,2456.11,1791.94,19.4,22.4,0,434.6
25,181,2848.25,1334.86,15.42,11.68,0,180.11
65,181,736.33,2075.53,17.45,13.31,0,232.28
1,182,2254.53,1628.51,19.76,18.1,0,357.7
2,182,3385.69,1930.1,19.17,16.18,0,310.06
75,182,1214.35,2075.83,16.84,18.69,0,314.69
29,182,2000.17,682.05,29.46,21.58,0,635.86
44,182,2137.64,2119.65,12.44,16.46,0,204.71
5,182,3806.25,1541.36,17.54,13.59,0,238.25
4,182,2458.48,1794.32,19.21,21.78,0,418.49
65,182,735.04,2075.85,17.04,12.94,0,220.53
1,183,2254.59,1628.16,19.19,17.36,0,333.09
2,183,3389.3,1931.49,18.64,15.59,0,290.59
75,183,1216.77,2075.54,17.02,19.07,0,324.52
29,183,1998.61,682.48,29.69,21.84,0,648.41
44,183,2138.52,2121.06,12.99,17.45,0,226.71
5,183,3811.18,1542.1,16.88,13.05,0,220.3
4,183,2460.69,1796.8,19.39,21.53,0,417.4
65,183,733.25,2076.33,16.75,12.69,0,212.62
25,183,2854.07,1335.53,15.8,11.52,0,182.09
1,184,2254.45,1627.74,18.43,16.43,0,302.71
2,184,3393.41,1933.74,19.03,15.85,0,301.73
75,184,1218.77,2075.72,16.46,18.6,0,306.18
29,184,1997.69,683.21,29.97,22.1,0,662.11
44,184,2139.21,2122.03,13.67,18.72,0,255.82
5,184,3816.17,1543.02,17.7,13.75,0,243.31
4,184,2462.97,1798.6,19.34,21.11,0,408.28
65,184,731.62,2076.63,16.46,12.42,0,204.51
111,184,2140.61,2122.72,15.46,16.15,0,249.76
25,184,2858.93,1336.04,15.79,11.44,0,180.67
1,185,2254.29,1627.4,17.83,15.64,0,278.82
2,185,3397.87,1936.05,19.4,16.05,0,311.29
75,185,1220.22,2075.46,16.32,18.49,0,301.79
29,185,1996.62,683.55,29.58,21.85,0,646.38
44,185,2140.51,2125.11,13.03,17.57,0,228.81
5,185,3821.49,1544.1,17.06,13.2,0,225.34
4,185,2465.18,1801.03,19.82,21.3,0,422.32
25,185,2862.92,1336.85,16.04,11.64,0,186.78
1,186,2254.15,1627.01,17.57,15.18,0,266.67
2,186,3402.47,1938.19,19.25,15.8,0,304.19
75,186,1221.64,2074.11,16.88,19.35,0,326.55
29,186,1995.45,683.91,29.37,21.7,0,637.3
44,186,2141.61,2127.45,12.61,16.99,0,214.29
5,186,3826.69,1544.97,16.54,12.62,0,208.63
4,186,2467.06,1802.99,19.8,20.88,0,413.47
25,186,2866.89,1337.37,15.79,11.42,0,180.22
65,186,729.01,2075.93,16.46,12.39,0,203.96
1,187,2254.16,1626.97,17.87,15.24,0,272.39
2,187,3405.98,1939.71,19.26,15.71,0,302.54
75,187,1222.78,2072.79,15.94,18.35,0,292.53
29,187,1993.73,684.7,29.56,21.86,0,646.26
44,187,2141.85,2129.63,12.41,16.63,0,206.39
5,187,3831.06,1545.75,15.95,12.11,0,193.17
4,187,2469.14,1804.73,20.1,20.86,0,419.23
25,187,2870.41,1337.9,16.12,11.76,0,189.56
1,188,2254.35,1627.07,18.27,15.38,0,280.93
2,188,3410.09,1940.66,19.96,16.23,0,323.92
75,188,1224.28,2071.49,15.83,18.19,0,287.78
29,188,1992.12,685.0,29.56,21.85,0,645.78
44,188,2142.37,2131.96,12.33,16.62,0,204.89
5,188,3833.15,1546.63,13.69,12.69,0,173.81
4,188,2471.55,1806.08,20.37,20.76,0,422.82
25,188,2873.93,1337.96,15.89,11.61,0,184.42
1,189,2254.42,1626.9,18.38,15.26,0,280.45
2,189,3414.05,1941.58,21.51,17.66,0,379.79
75,189,1226.62,2070.26,15.92,18.31,0,291.45
29,189,1990.78,685.44,29.88,22.19,0,662.96
44,189,2143.27,2133.62,13.31,18.22,0,242.62
4,189,2473.68,1808.05,19.59,19.49,0,381.66
1,190,2254.57,1626.34,18.55,15.19,0,281.75
2,190,3418.14,1942.43,23.03,19.23,0,442.88
75,190,1229.12,2069.19,15.54,17.91,0,278.36
29,190,1989.75,685.85,30.64,22.89,0,701.5
44,190,2143.85,2136.93,14.16,19.72,0,279.28
4,190,2476.46,1810.0,19.71,19.2,0,378.47
65,190,725.19,2076.25,16.58,12.45,0,206.46
1,191,2254.58,1625.53,19.11,15.5,0,296.22
2,191,3422.38,1945.82,22.21,18.65,0,414.07
75,191,1231.81,2068.66,15.66,18.15,0,284.13
29,191,1989.16,686.98,29.56,22.11,0,653.56
44,191,2144.74,2138.78,13.61,19.13,0,260.34
4,191,2479.57,1812.12,20.02,19.0,0,380.25
25,191,2884.96,1338.25,16.4,12.08,0,198.03
1,192,2254.65,1624.45,19.27,15.46,0,298.0
2,192,3426.2,1947.73,20.54,17.21,0,353.39
75,192,1233.98,2067.98,16.01,18.7,0,299.24
29,192,1988.35,687.91,29.27,21.9,0,641.15
44,192,2145.69,2139.62,13.1,18.51,0,242.47
4,192,2482.13,1813.82,20.13,18.75,0,377.52
1,193,2254.6,1623.38,19.74,15.76,0,311.12
2,193,3430.33,1949.05,19.79,16.43,0,325.27
75,193,1236.14,2066.85,15.86,18.63,0,295.47
29,193,1987.48,689.09,29.11,21.73,0,632.64
44,193,2146.52,2141.15,12.48,17.63,0,219.92
4,193,2484.57,1814.65,20.06,18.32,0,367.64
1,194,2256.6,1622.72,20.33,16.21,0,329.42
2,194,3434.35,1950.54,19.75,16.31,0,322.13
75,194,1238.1,2065.68,16.86,20.11,0,339.06
29,194,1986.29,689.54,29.48,22.04,0,649.7
44,194,2148.08,2142.93,12.0,16.99,0,203.81
4,194,2486.87,1815.41,21.0,18.89,0,396.58
25,194,2895.98,1339.89,16.11,11.81,0,190.24
1,195,2257.57,1622.49,20.78,16.64,0,345.79
2,195,3437.84,1951.48,19.52,16.05,0,313.25
75,195,1240.24,2062.61,16.17,19.44,0,314.29
29,195,1985.15,689.98,28.86,21.6,0,623.17
44,195,2149.56,2144.05,12.04,17.02,0,204.86
4,195,2489.62,1816.34,21.26,18.78,0,399.12
25,195,2899.85,1340.29,16.3,11.94,0,194.58
1,196,2258.01,1621.76,20.31,16.28,0,330.68
2,196,3441.07,1951.94,19.59,16.06,0,314.64
75,196,1242.49,2060.15,15.39,18.54,0,285.23
29,196,1984.18,689.86,29.01,21.75,0,631.02
44,196,2150.25,2145.37,11.54,16.16,0,186.39
4,196,2492.33,1817.09,21.2,18.37,0,389.47
25,196,2903.35,1340.12,16.22,11.84,0,192.08
1,197,2258.51,1620.97,20.22,16.32,0,330.01
2,197,3444.49,1953.03,19.32,15.69,0,303.14
75,197,1244.41,2058.34,15.27,18.2,0,277.93
29,197,1983.28,690.5,29.95,22.52,0,674.4
44,197,2151.44,2146.3,10.95,15.18,0,166.21
4,197,2495.45,1818.17,21.84,18.59,0,405.99
25,197,2906.77,1339.76,15.88,11.62,0,184.55
1,198,2258.69,1620.34,20.32,16.52,0,335.78
2,198,3448.11,1954.32,19.56,15.78,0,308.76
75,198,1245.8,2057.46,15.45,17.97,0,277.65
29,198,1982.11,691.9,29.53,22.15,0,654.14
44,198,2152.24,2148.51,11.72,16.21,0,190.01
4,198,2498.15,1819.41,22.58,18.9,0,426.69
25,198,2909.5,1339.41,16.32,11.97,0,195.31
1,199,2258.59,1619.27,19.99,16.29,0,325.47
2,199,3452.23,1955.85,19.86,16.01,0,318.0
75,199,1249.94,2056.43,15.74,18.03,0,283.67
29,199,1980.88,693.65,28.86,21.59,0,623.3
44,199,2153.13,2150.19,11.82,16.33,0,193.02
4,199,2501.22,1820.54,23.27,19.36,0,450.5
25,199,2912.64,1339.39,15.58,11.25,0,175.21
1,200,2258.21,1618.0,19.79,16.07,0,317.9
2,200,3455.27,1957.56,19.63,15.62,0,306.6
75,200,1252.31,2055.58,15.96,18.38,0,293.29
29,200,1980.08,694.74,29.82,22.38,0,667.24
44,200,2154.02,2151.86,11.73,16.13,0,189.11
4,200,2503.59,1821.28,22.62,18.59,0,420.39
1,201,2258.24,1617.16,19.63,15.91,0,312.29
2,201,3459.52,1958.98,19.56,15.55,0,304.13
75,201,1254.44,2053.97,15.45,17.88,0,276.14
